Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,"Patent applications, nonresidents",IP.PAT.NRES,1955,1851,1919,2261,2820,3588,4012,5035,5459,5558,5574,5088,4143,3765,3816,4215,4597,4806,4781,4336,4165,4133,4078,4129,4173,3579,2925,3050,3242,..,..
Argentina,ARG,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.1389999389648,84.3685989379883,84.9532012939453,..,83.8522033691406,83.8777008056641,83.8422012329102,83.6411972045898,82.4685974121094,82.6486968994141,82.2104034423828,..,..,79.0328979492188,79.5768966674805,80.4072036743164,..
Argentina,ARG,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,695.61942,704.84088,713.0788,716.55644,688.2777,692.19186,718.52276,765.64017,819.37769,891.83275,974.71808,1035.99886,1035.62531,1123.83311,1180.67303,1203.37119,1198.26439,1206.94193,1230.53948,1259.64008,1192.22598,..,..,..
Argentina,ARG,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,159.91058,170.72683,156.49672,158.28249,166.62351,161.13902,168.76765,180.99878,200.24204,207.45801,194.83778,205.4882,227.03476,247.45846,272.47976,307.17135,320.69368,318.78033,326.07927,328.60276,337.30006,..,..,..
Argentina,ARG,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.9,..,..,..,51.8,..,..,..,..,..,..,22.6,..,..,..
Argentina,ARG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.41749,0.41959,0.41131,0.45337,0.43884,0.42461,0.38886,0.41013,0.40376,0.42074,0.45216,0.46007,0.47055,0.58398,0.56104,0.56597,0.63491,0.61849,0.59396,0.62262,0.55815,0.54152,..,..,..
Argentina,ARG,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,4385.98,4501.47,4811.32,4598.69,4702.95,4964.45,5587.62,5684.67,6270.29,6897.38,7236.62,7733.75,7842.75,7994.13,8464.74,8370.01,8593.36,8704.3,8811.13,..,..
Argentina,ARG,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1215431790,2026087341,1615045571,1700363226,1936261822,1664145543,1797685979,1515780203,1484221227,1339371534,1494147748,647172436,561915854,..
Argentina,ARG,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,409000000,420000000,284000000,319800000,376700000,392000000,482004066.218091,544377042.635738,590352559.088508,582160100.056829,580337544.850569,564137635.39202,351280000,402950000,520630000,650640000,894824121.747904,1174682409.95912,1531726727.27288,1526895360.76094,1712212409.7066,2079139111.3222,2216992899.83386,2329270062.45138,2098996165.63338,2178066123.6149,2108388364.21439,2350351644.7677,2029614945.83317,1714038099.54279,..
Argentina,ARG,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,4000000,4000000,5700000,6960000,8700000,12400000,15554642.4928916,17579252.9146114,26332381.7137999,25406457.6116032,36756558.0114996,46775129.5457136,33450000,51500000,61210000,51080000,80512422.8122706,96694187.4534156,99367650.4020731,105965489.617584,152187821.078051,155396388.283537,158152120.0527,179902421.57,174205013.476897,161745946.96071,168807424.709248,356498295.973946,329887115.949393,272364615.473307,..
Argentina,ARG,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16748,19754,19428,17890,23303,18410,19454,20148,15772,15004,14352,14070,15319,15053,16220,..,..
Argentina,ARG,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59683,59264,58283,53669,66326,65273,68974,57346,44398,40291,44134,52208,55739,59669,55492,..,..
Argentina,ARG,"Trademark applications, total",IP.TMK.TOTL,67053,44357,37345,37687,49867,60884,47972,60194,72008,64719,61847,40583,42812,81216,76431,79018,77711,71559,89629,83683,88428,77494,60170,55295,58486,66278,71058,74722,71712,..,..
Argentina,ARG,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,215,221,360,321,427,412,414,490,515,360,..,..,510,634,552,613,512,659,743,837,762,586,565,538,677,675,..,..
Argentina,ARG,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,941,893,748,850,666,733,620,758,592,495,..,..,1043,952,679,799,902,1017,701,737,703,798,1016,1115,972,932,..,..
Armenia,ARM,"Patent applications, residents",IP.PAT.RESD,..,..,..,184,154,187,162,62,75,109,119,140,200,151,..,206,192,135,226,116,136,121,137,125,121,113,125,107,101,..,..
Armenia,ARM,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,30,79,98,154,121,8,16,8,15,7,6,..,2,1,5,4,11,6,19,4,6,2,2,1,3,4,..,..
Armenia,ARM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2202987670898,70.4998016357422,60.8124008178711,71.5081024169922,69.1136016845703,64.9845962524414,70.3220977783203,74.5145034790039,76.8643035888672,74.6239013671875,73.609001159668,74.0613021850586,..,..
Armenia,ARM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,..,..,..,..,..,..,11.2
Armenia,ARM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,0.18692,0.22601,0.214,0.19106,0.27987,0.25255,0.32109,0.25659,0.25761,0.24057,0.21107,0.22438,0.29093,0.24139,0.27014,0.23853,0.22216,0.24151,0.25002,0.23305,0.22788,0.18913,..,..
Armenia,ARM,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,346.29,305.85,315.85,317.38,343.09,388.1,349.34,391.91,374.22,433.78,487.46,586.85,548.17,539.92,544.54,531.24,530.82,511.24,521.33,..,..
Armenia,ARM,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5195605,7247588,5130103,4727601,7448895,7581095,9332592,9307631,11860132,21845876,28310791,36293330,45548349,..
Armenia,ARM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
Armenia,ARM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
Armenia,ARM,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6323,6029,7345,..,7928,6425,6642,7781,7664,7975,7490,7335,6769,7355,7808,..,..
Armenia,ARM,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2127,1495,1712,..,1829,1766,1949,2084,1985,1995,2421,2728,2356,2685,2897,..,..
Armenia,ARM,"Trademark applications, total",IP.TMK.TOTL,..,..,..,..,..,3399,3928,2494,3179,2983,2886,2843,2328,2841,4169,3566,3800,4422,4191,3951,4308,4378,4513,4537,4506,4361,4015,4538,4707,..,..
Armenia,ARM,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,10,17,..,882,660,740,713,714,860,768,897,486,665,437,..,..
Armenia,ARM,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,10,17,..,9,22,25,27,45,33,31,31,23,54,61,..,..
Aruba,ABW,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1082577,703388,1269221,3656986,1702027,2236381,1265878,1255860,2011640,2562959,..,..
Aruba,ABW,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,0,0,0,0,0,..,..,..,..,480446.927374302,458100.558659218,1564245.81005587,3391061.45251397,4217877.09497207,4547486.03351955,6771959.27880357,10347511.9994435,9832402.23463687,11955307.2625698,13184357.5418994,14748603.3519553,10558659.2178771,9720670.39106145,8645172.62569832,10903194.972067,13810224.5810056,..,..,..,..,..
Aruba,ABW,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,..,..,..,..,0,0,0,0,156424.581005587,0,29713.2392925923,71831.445994457,55865.9217877095,55865.9217877095,0,0,0,0,..,..,..,..,..,..,..,..
Aruba,ABW,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Trademark applications, total",IP.TMK.TOTL,..,..,751,..,..,..,..,..,..,..,..,..,580,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,1784,1797,1760,1862,1858,1928,2187,2364,2418,2559,2555,2837,2718,2821,2494,2409,2383,2627,3061,1988,2291,2620,2503,2757,..,..
Australia,AUS,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,12277,13221,15398,16063,17960,20073,20548,20181,19176,20274,21302,23166,24122,23525,21187,22478,23143,23731,26656,23968,26314,25774,26403,27200,..,..
Australia,AUS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.7200012207031,86.3300018310547,86.6399993896484,86.8600006103516,82.5800018310547,..,..,..,..,..,..,..
Australia,AUS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,3355.86511,..,3382.17189,..,3475.32527,..,3771.53817,..,4084.15159,..,4248.25649,..,4343.12653,..,4532.40149,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,814.21598,..,795.87794,..,819.47485,..,961.32396,..,885.3275,..,1017.79166,..,1136.46069,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,1.6665,..,1.51645,..,1.57558,..,1.75161,..,1.85456,..,2.18552,..,2.4037,..,2.37586,2.23765,..,2.1787,..,1.91943,..,1.87372,..,..,..
Australia,AUS,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,23275.99,23618.28,24160.35,25337.6,27411.6,31348.58,33487.61,36024.47,37173.55,39121.67,41687.77,45026.57,46511.75,50340.27,52666.28,52945.01,53781.62,53428.79,53610.22,..,..
Australia,AUS,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3880514289,4487704547,3866842538,4589861226,5651820508,5488081110,5367019937,5487641576,5123915237,5406743775,4837243928,5274079796,..,..
Australia,AUS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,825954292.249382,806995923.309744,843695450.800255,798613711.680487,969759324.050812,1001161631.08382,1146884407.75145,1196946820.89075,1114256382.08339,1267126378.18412,1160197303.08146,1001186253.55015,1184791215.67903,1502670171.6454,1743966465.64385,1972287332.09256,2151687683.12054,2809284034.80361,3012858777.31232,2832316674.62371,3423557728.63804,4110573493.48566,4165820497.25686,3913990516.53594,3973566695.16273,3526073728.88977,3318284381.64942,3423494903.01162,3623927494.44434,3428503424.56405,..
Australia,AUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,162330634.564819,154230038.157313,148081020.271711,186941007.398405,239301517.388523,261031140.985049,294468435.604387,358625655.750041,309259521.386905,381549793.139935,394187702.949771,336750552.216522,345584849.625227,450714506.611917,537973548.658145,573756156.572708,641546473.141993,713645961.039888,746149101.650395,789823546.487552,978059795.188932,948333508.18577,859824156.705119,813652776.299392,851550055.536043,783100619.94872,820885409.158888,922957692.480288,969116937.618486,937351857.496814,..
Australia,AUS,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32200,34936,37829,41873,40181,34791,38823,41718,43522,44608,46747,49035,53501,57844,63805,..,..
Australia,AUS,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55756,58587,63011,67208,65598,63947,68333,69064,70602,69285,71933,80773,81399,80230,83641,..,..
Australia,AUS,"Trademark applications, total",IP.TMK.TOTL,22015,21810,23460,26126,30051,32382,24926,26997,30171,36733,42890,37841,39595,44202,53280,55906,59280,60316,57841,55649,58913,60613,62759,61730,64652,70760,72325,74606,79098,..,..
Australia,AUS,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2730,3287,3326,3372,3350,2587,3035,3302,3835,3918,3967,4203,4539,4854,4934,..,..
Australia,AUS,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3318,3303,3531,2750,2727,2549,2828,2664,2714,2994,2630,2821,2739,2854,3095,..,..
Austria,AUT,"Patent applications, residents",IP.PAT.RESD,2025,2076,2117,2190,1989,1728,1909,1910,1957,2028,1961,1815,1932,2120,2248,2270,2271,2385,2298,2263,2424,2154,2258,2162,2092,2205,2078,2073,2039,..,..
Austria,AUT,"Patent applications, nonresidents",IP.PAT.NRES,670,544,517,513,516,458,449,397,349,341,340,284,329,213,266,235,378,287,329,292,249,276,294,244,271,236,237,232,168,..,..
Austria,AUT,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,85.1218032836914,82.4632034301758,83.6526031494141,81.3093032836914,76.2482986450195,77.6904983520508,77.8179016113281,76.5351028442383,76.5506973266602,74.5233001708984,75.9663009643555,76.3697967529297,77.2141036987305,75.5743026733398,75.8095016479492,75.245002746582,75.9107971191406,76.5962982177734,76.9093017578125,76.7985992431641,76.8852005004883,76.8841018676758,77.415901184082,76.7076034545898,76.6993026733398,..
Austria,AUT,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,2327.40749,..,..,..,2965.68455,..,3158.79469,3449.33454,3524.13895,3810.03152,4136.92593,4140.10453,4349.71722,4390.34667,4669.44719,4724.72032,4947.87477,5019.43848,5224.35435,5387.92896,5733.07565,..,..
Austria,AUT,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,984.82163,..,..,..,1253.18216,..,1468.56351,..,1788.90602,1957.95224,..,1995.61358,..,2168.99483,..,2373.68529,..,2579.54569,..,2648.10229,..,..,..
Austria,AUT,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,1.58077,1.65491,1.73155,1.84537,1.88602,1.9921,2.06598,2.17456,2.16612,2.37324,2.35923,2.41843,2.56945,2.59674,2.7261,2.66868,2.91472,2.95492,3.08429,3.04979,3.12588,3.05212,3.17177,..,..
Austria,AUT,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,6577.35,7034.68,7475.58,7823.88,8080.18,8908.29,9109.26,9902.9,10329.47,10893.44,11108.33,11767.52,12201.72,12404.51,12660.94,12911.21,12792.84,12850.61,12362.28,..,..
Austria,AUT,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16729869892,17679273513,14167226735,15804923820,17850022700,18477385978,20794516765,21648681499,18086949416,17339815988,17027611644,16687499480,..,..
Austria,AUT,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1333226508.23899,1597968243.69845,1800773475.51256,2092660688.12775,1712417781.69956,1610873767.96537,1864971067.60687,1955209022.37904,1754327694.5163,1777037545.99044,1459761886.04041,1466531271.49955,1663374077.6285,1860498012.03297,2090629491.26083,..
Austria,AUT,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,390572076.188764,707564674.264839,944971637.631048,1166742028.45033,1005495405.80814,925872141.125541,1038988008.35362,1096419839.37035,1078834580.20135,1279030736.79152,1052235869.68451,1170283651.77711,1284820931.09535,1365840707.44506,1421439824.72944,..
Austria,AUT,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23301,19864,19812,17777,..,..,..,..,9461,9213,8447,8145,8466,8710,9731,..,..
Austria,AUT,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22725,23373,23736,26244,..,..,..,..,17308,18191,16683,15209,14689,14039,15663,..,..
Austria,AUT,"Trademark applications, total",IP.TMK.TOTL,17154,15968,15796,16235,17664,19793,17198,17589,18322,18488,20665,19086,16962,17076,16617,15267,14619,14142,13335,11251,10162,9367,9482,8959,8718,8126,8188,8195,8626,..,..
Austria,AUT,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,4820,5858,5780,6567,6618,6228,7692,7447,7559,8440,7130,7217,3624,1601,1104,470,978,708,403,954,778,1842,1871,1215,1181,1439,..,..,..,..
Austria,AUT,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,2955,3433,3073,3389,2771,3415,3162,4719,3283,4598,4026,3494,2378,2004,1630,2024,1248,1393,1226,1271,1277,1257,1015,1185,989,701,..,..,..,..
Azerbaijan,AZE,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,221,165,..,..,..,..,203,234,246,270,281,246,287,226,264,254,193,144,156,168,184,144,204,155,..,..
Azerbaijan,AZE,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,30,17,..,..,..,..,10,7,18,7,6,13,8,7,17,17,12,..,..,..,..,19,22,16,..,..
Azerbaijan,AZE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,11.1,..
Azerbaijan,AZE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.23533,0.3695,0.42125,0.39289,0.336,0.34001,0.30155,0.32496,0.29831,0.21994,0.17165,0.17006,0.16554,0.24976,0.21848,0.21084,0.21427,0.20969,0.20978,0.22232,0.20637,0.18468,0.18484,..,..
Azerbaijan,AZE,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,154.76,159.12,245.05,273.2,350.2,348.53,279.11,414.86,477.39,624.91,595.22,638.11,679.27,470.64,395.23,451.68,593.56,736.71,761.43,..,..
Azerbaijan,AZE,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16910321,7425965,4537422,7200494,10676252,45374670,73400927,37909594,15948624,11900634,14069403,21177989,28035272,..
Azerbaijan,AZE,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,2050000,144000,..,46000,1281000,4697000,4827000,19229000,16531000,18423000,28180000,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,..,6000,56000,22000,13000,1800000,149000,23000,28000,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5425,..,..,..,..,..,..,9648,10503,10649,9305,8747,9071,9268,..,..
Azerbaijan,AZE,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2187,..,..,..,..,..,..,3615,3556,3683,2801,2817,3077,3791,..,..
Azerbaijan,AZE,"Trademark applications, total",IP.TMK.TOTL,..,..,..,..,..,1101,1992,..,..,..,..,4427,2378,2797,3496,4202,4762,4586,5839,4357,4412,5106,5225,5719,5301,4952,4702,4924,4993,..,..
Azerbaijan,AZE,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,2,3,18,20,17,12,30,26,26,32,609,671,925,..,1160,699,825,535,..,..
